record_type,id,name,start_date,end_date,duration,status,project_id,is_critical,dependency_type,resource_type,role,skill_level,quantity,task_id,resource_id
ASSIGNMENT,,,,,,,,,,,,,,511,223
ASSIGNMENT,,,,,,,,,,,,,,512,192
ASSIGNMENT,,,,,,,,,,,,,,513,218
ASSIGNMENT,,,,,,,,,,,,,,513,155
ASSIGNMENT,,,,,,,,,,,,,,513,238
ASSIGNMENT,,,,,,,,,,,,,,514,163
ASSIGNMENT,,,,,,,,,,,,,,515,98
ASSIGNMENT,,,,,,,,,,,,,,515,14
ASSIGNMENT,,,,,,,,,,,,,,515,79
ASSIGNMENT,,,,,,,,,,,,,,516,11
ASSIGNMENT,,,,,,,,,,,,,,516,82
ASSIGNMENT,,,,,,,,,,,,,,516,139
ASSIGNMENT,,,,,,,,,,,,,,517,39
ASSIGNMENT,,,,,,,,,,,,,,517,84
ASSIGNMENT,,,,,,,,,,,,,,517,129
ASSIGNMENT,,,,,,,,,,,,,,518,57
ASSIGNMENT,,,,,,,,,,,,,,518,40
ASSIGNMENT,,,,,,,,,,,,,,518,13
ASSIGNMENT,,,,,,,,,,,,,,519,188
ASSIGNMENT,,,,,,,,,,,,,,519,101
ASSIGNMENT,,,,,,,,,,,,,,519,249
ASSIGNMENT,,,,,,,,,,,,,,520,193
ASSIGNMENT,,,,,,,,,,,,,,520,153
ASSIGNMENT,,,,,,,,,,,,,,521,130
ASSIGNMENT,,,,,,,,,,,,,,521,24
ASSIGNMENT,,,,,,,,,,,,,,521,57
ASSIGNMENT,,,,,,,,,,,,,,522,75
ASSIGNMENT,,,,,,,,,,,,,,522,202
ASSIGNMENT,,,,,,,,,,,,,,523,38
ASSIGNMENT,,,,,,,,,,,,,,523,34
ASSIGNMENT,,,,,,,,,,,,,,524,22
ASSIGNMENT,,,,,,,,,,,,,,524,122
ASSIGNMENT,,,,,,,,,,,,,,525,191
ASSIGNMENT,,,,,,,,,,,,,,525,13
ASSIGNMENT,,,,,,,,,,,,,,525,141
ASSIGNMENT,,,,,,,,,,,,,,526,68
ASSIGNMENT,,,,,,,,,,,,,,526,22
ASSIGNMENT,,,,,,,,,,,,,,527,129
ASSIGNMENT,,,,,,,,,,,,,,527,112
ASSIGNMENT,,,,,,,,,,,,,,528,34
ASSIGNMENT,,,,,,,,,,,,,,528,196
ASSIGNMENT,,,,,,,,,,,,,,528,35
ASSIGNMENT,,,,,,,,,,,,,,529,144
ASSIGNMENT,,,,,,,,,,,,,,529,51
ASSIGNMENT,,,,,,,,,,,,,,530,102
ASSIGNMENT,,,,,,,,,,,,,,530,167
ASSIGNMENT,,,,,,,,,,,,,,531,51
ASSIGNMENT,,,,,,,,,,,,,,531,144
ASSIGNMENT,,,,,,,,,,,,,,531,158
ASSIGNMENT,,,,,,,,,,,,,,532,135
ASSIGNMENT,,,,,,,,,,,,,,532,64
ASSIGNMENT,,,,,,,,,,,,,,532,63
ASSIGNMENT,,,,,,,,,,,,,,533,69
ASSIGNMENT,,,,,,,,,,,,,,534,83
ASSIGNMENT,,,,,,,,,,,,,,534,176
ASSIGNMENT,,,,,,,,,,,,,,535,23
ASSIGNMENT,,,,,,,,,,,,,,535,29
ASSIGNMENT,,,,,,,,,,,,,,535,172
ASSIGNMENT,,,,,,,,,,,,,,536,109
ASSIGNMENT,,,,,,,,,,,,,,536,94
ASSIGNMENT,,,,,,,,,,,,,,537,49
ASSIGNMENT,,,,,,,,,,,,,,537,83
ASSIGNMENT,,,,,,,,,,,,,,538,153
ASSIGNMENT,,,,,,,,,,,,,,538,168
ASSIGNMENT,,,,,,,,,,,,,,539,198
ASSIGNMENT,,,,,,,,,,,,,,540,44
ASSIGNMENT,,,,,,,,,,,,,,540,90
ASSIGNMENT,,,,,,,,,,,,,,541,211
ASSIGNMENT,,,,,,,,,,,,,,541,206
ASSIGNMENT,,,,,,,,,,,,,,541,114
ASSIGNMENT,,,,,,,,,,,,,,542,38
ASSIGNMENT,,,,,,,,,,,,,,542,113
ASSIGNMENT,,,,,,,,,,,,,,542,12
ASSIGNMENT,,,,,,,,,,,,,,543,52
ASSIGNMENT,,,,,,,,,,,,,,544,96
ASSIGNMENT,,,,,,,,,,,,,,544,40
ASSIGNMENT,,,,,,,,,,,,,,544,194
ASSIGNMENT,,,,,,,,,,,,,,545,219
ASSIGNMENT,,,,,,,,,,,,,,545,22
ASSIGNMENT,,,,,,,,,,,,,,545,29
ASSIGNMENT,,,,,,,,,,,,,,546,14
ASSIGNMENT,,,,,,,,,,,,,,546,63
ASSIGNMENT,,,,,,,,,,,,,,546,243
ASSIGNMENT,,,,,,,,,,,,,,547,238
ASSIGNMENT,,,,,,,,,,,,,,547,38
ASSIGNMENT,,,,,,,,,,,,,,547,223
ASSIGNMENT,,,,,,,,,,,,,,548,4
ASSIGNMENT,,,,,,,,,,,,,,548,88
ASSIGNMENT,,,,,,,,,,,,,,549,206
ASSIGNMENT,,,,,,,,,,,,,,549,29
ASSIGNMENT,,,,,,,,,,,,,,549,79
ASSIGNMENT,,,,,,,,,,,,,,550,121
ASSIGNMENT,,,,,,,,,,,,,,550,6
ASSIGNMENT,,,,,,,,,,,,,,551,54
ASSIGNMENT,,,,,,,,,,,,,,551,190
ASSIGNMENT,,,,,,,,,,,,,,552,55
ASSIGNMENT,,,,,,,,,,,,,,552,53
ASSIGNMENT,,,,,,,,,,,,,,552,140
ASSIGNMENT,,,,,,,,,,,,,,553,193
ASSIGNMENT,,,,,,,,,,,,,,553,67
ASSIGNMENT,,,,,,,,,,,,,,553,141
ASSIGNMENT,,,,,,,,,,,,,,554,160
ASSIGNMENT,,,,,,,,,,,,,,554,187
ASSIGNMENT,,,,,,,,,,,,,,555,178
ASSIGNMENT,,,,,,,,,,,,,,556,172
ASSIGNMENT,,,,,,,,,,,,,,556,5
ASSIGNMENT,,,,,,,,,,,,,,556,97
ASSIGNMENT,,,,,,,,,,,,,,557,232
ASSIGNMENT,,,,,,,,,,,,,,557,170
ASSIGNMENT,,,,,,,,,,,,,,557,135
ASSIGNMENT,,,,,,,,,,,,,,558,66
ASSIGNMENT,,,,,,,,,,,,,,559,16
ASSIGNMENT,,,,,,,,,,,,,,560,52
ASSIGNMENT,,,,,,,,,,,,,,560,203
ASSIGNMENT,,,,,,,,,,,,,,561,159
ASSIGNMENT,,,,,,,,,,,,,,561,70
ASSIGNMENT,,,,,,,,,,,,,,561,14
ASSIGNMENT,,,,,,,,,,,,,,562,168
ASSIGNMENT,,,,,,,,,,,,,,562,242
ASSIGNMENT,,,,,,,,,,,,,,563,18
ASSIGNMENT,,,,,,,,,,,,,,564,170
ASSIGNMENT,,,,,,,,,,,,,,564,70
ASSIGNMENT,,,,,,,,,,,,,,565,219
ASSIGNMENT,,,,,,,,,,,,,,565,234
ASSIGNMENT,,,,,,,,,,,,,,565,169
ASSIGNMENT,,,,,,,,,,,,,,566,222
ASSIGNMENT,,,,,,,,,,,,,,566,28
ASSIGNMENT,,,,,,,,,,,,,,567,75
ASSIGNMENT,,,,,,,,,,,,,,568,99
ASSIGNMENT,,,,,,,,,,,,,,568,60
ASSIGNMENT,,,,,,,,,,,,,,568,98
ASSIGNMENT,,,,,,,,,,,,,,569,182
ASSIGNMENT,,,,,,,,,,,,,,569,26
ASSIGNMENT,,,,,,,,,,,,,,569,232
ASSIGNMENT,,,,,,,,,,,,,,570,125
ASSIGNMENT,,,,,,,,,,,,,,570,222
ASSIGNMENT,,,,,,,,,,,,,,571,137
ASSIGNMENT,,,,,,,,,,,,,,571,23
ASSIGNMENT,,,,,,,,,,,,,,571,48
ASSIGNMENT,,,,,,,,,,,,,,572,129
ASSIGNMENT,,,,,,,,,,,,,,573,144
ASSIGNMENT,,,,,,,,,,,,,,573,238
ASSIGNMENT,,,,,,,,,,,,,,574,6
ASSIGNMENT,,,,,,,,,,,,,,574,11
ASSIGNMENT,,,,,,,,,,,,,,574,64
ASSIGNMENT,,,,,,,,,,,,,,575,79
ASSIGNMENT,,,,,,,,,,,,,,575,86
ASSIGNMENT,,,,,,,,,,,,,,575,126
ASSIGNMENT,,,,,,,,,,,,,,576,191
ASSIGNMENT,,,,,,,,,,,,,,576,41
ASSIGNMENT,,,,,,,,,,,,,,577,89
ASSIGNMENT,,,,,,,,,,,,,,578,91
ASSIGNMENT,,,,,,,,,,,,,,578,161
ASSIGNMENT,,,,,,,,,,,,,,578,78
ASSIGNMENT,,,,,,,,,,,,,,579,129
ASSIGNMENT,,,,,,,,,,,,,,580,208
ASSIGNMENT,,,,,,,,,,,,,,580,16
ASSIGNMENT,,,,,,,,,,,,,,581,66
ASSIGNMENT,,,,,,,,,,,,,,581,225
ASSIGNMENT,,,,,,,,,,,,,,581,100
ASSIGNMENT,,,,,,,,,,,,,,582,242
ASSIGNMENT,,,,,,,,,,,,,,583,243
ASSIGNMENT,,,,,,,,,,,,,,583,72
ASSIGNMENT,,,,,,,,,,,,,,583,58
ASSIGNMENT,,,,,,,,,,,,,,584,88
ASSIGNMENT,,,,,,,,,,,,,,585,169
ASSIGNMENT,,,,,,,,,,,,,,585,36
ASSIGNMENT,,,,,,,,,,,,,,586,187
ASSIGNMENT,,,,,,,,,,,,,,587,134
ASSIGNMENT,,,,,,,,,,,,,,587,246
ASSIGNMENT,,,,,,,,,,,,,,588,157
ASSIGNMENT,,,,,,,,,,,,,,588,224
ASSIGNMENT,,,,,,,,,,,,,,588,161
ASSIGNMENT,,,,,,,,,,,,,,589,59
ASSIGNMENT,,,,,,,,,,,,,,589,107
ASSIGNMENT,,,,,,,,,,,,,,589,62
ASSIGNMENT,,,,,,,,,,,,,,590,40
ASSIGNMENT,,,,,,,,,,,,,,590,110
ASSIGNMENT,,,,,,,,,,,,,,590,249
ASSIGNMENT,,,,,,,,,,,,,,591,233
ASSIGNMENT,,,,,,,,,,,,,,591,155
ASSIGNMENT,,,,,,,,,,,,,,592,115
ASSIGNMENT,,,,,,,,,,,,,,592,139
ASSIGNMENT,,,,,,,,,,,,,,593,53
ASSIGNMENT,,,,,,,,,,,,,,594,36
ASSIGNMENT,,,,,,,,,,,,,,594,149
ASSIGNMENT,,,,,,,,,,,,,,594,139
ASSIGNMENT,,,,,,,,,,,,,,595,205
ASSIGNMENT,,,,,,,,,,,,,,595,52
ASSIGNMENT,,,,,,,,,,,,,,595,221
ASSIGNMENT,,,,,,,,,,,,,,596,80
ASSIGNMENT,,,,,,,,,,,,,,597,181
ASSIGNMENT,,,,,,,,,,,,,,597,231
ASSIGNMENT,,,,,,,,,,,,,,597,135
ASSIGNMENT,,,,,,,,,,,,,,598,111
ASSIGNMENT,,,,,,,,,,,,,,599,168
ASSIGNMENT,,,,,,,,,,,,,,600,235
ASSIGNMENT,,,,,,,,,,,,,,600,41
ASSIGNMENT,,,,,,,,,,,,,,600,82
ASSIGNMENT,,,,,,,,,,,,,,601,143
ASSIGNMENT,,,,,,,,,,,,,,602,243
ASSIGNMENT,,,,,,,,,,,,,,602,185
ASSIGNMENT,,,,,,,,,,,,,,602,31
ASSIGNMENT,,,,,,,,,,,,,,603,82
ASSIGNMENT,,,,,,,,,,,,,,604,187
ASSIGNMENT,,,,,,,,,,,,,,605,196
ASSIGNMENT,,,,,,,,,,,,,,606,226
ASSIGNMENT,,,,,,,,,,,,,,606,250
ASSIGNMENT,,,,,,,,,,,,,,607,247
ASSIGNMENT,,,,,,,,,,,,,,607,106
ASSIGNMENT,,,,,,,,,,,,,,608,114
ASSIGNMENT,,,,,,,,,,,,,,608,191
ASSIGNMENT,,,,,,,,,,,,,,609,239
ASSIGNMENT,,,,,,,,,,,,,,609,190
ASSIGNMENT,,,,,,,,,,,,,,609,71
ASSIGNMENT,,,,,,,,,,,,,,610,200
ASSIGNMENT,,,,,,,,,,,,,,611,28
ASSIGNMENT,,,,,,,,,,,,,,612,48
ASSIGNMENT,,,,,,,,,,,,,,613,196
ASSIGNMENT,,,,,,,,,,,,,,614,158
ASSIGNMENT,,,,,,,,,,,,,,614,69
ASSIGNMENT,,,,,,,,,,,,,,614,156
ASSIGNMENT,,,,,,,,,,,,,,615,157
ASSIGNMENT,,,,,,,,,,,,,,615,60
ASSIGNMENT,,,,,,,,,,,,,,615,153
ASSIGNMENT,,,,,,,,,,,,,,616,60
ASSIGNMENT,,,,,,,,,,,,,,617,7
ASSIGNMENT,,,,,,,,,,,,,,617,92
ASSIGNMENT,,,,,,,,,,,,,,617,21
ASSIGNMENT,,,,,,,,,,,,,,618,200
ASSIGNMENT,,,,,,,,,,,,,,618,123
ASSIGNMENT,,,,,,,,,,,,,,618,35
ASSIGNMENT,,,,,,,,,,,,,,619,217
ASSIGNMENT,,,,,,,,,,,,,,619,155
ASSIGNMENT,,,,,,,,,,,,,,619,121
ASSIGNMENT,,,,,,,,,,,,,,620,167
ASSIGNMENT,,,,,,,,,,,,,,620,96
ASSIGNMENT,,,,,,,,,,,,,,620,48
ASSIGNMENT,,,,,,,,,,,,,,621,126
ASSIGNMENT,,,,,,,,,,,,,,621,122
ASSIGNMENT,,,,,,,,,,,,,,622,42
ASSIGNMENT,,,,,,,,,,,,,,623,58
ASSIGNMENT,,,,,,,,,,,,,,624,105
ASSIGNMENT,,,,,,,,,,,,,,625,237
ASSIGNMENT,,,,,,,,,,,,,,626,244
ASSIGNMENT,,,,,,,,,,,,,,626,106
ASSIGNMENT,,,,,,,,,,,,,,627,191
ASSIGNMENT,,,,,,,,,,,,,,628,52
ASSIGNMENT,,,,,,,,,,,,,,628,194
ASSIGNMENT,,,,,,,,,,,,,,628,53
ASSIGNMENT,,,,,,,,,,,,,,629,46
ASSIGNMENT,,,,,,,,,,,,,,630,222
ASSIGNMENT,,,,,,,,,,,,,,630,158
ASSIGNMENT,,,,,,,,,,,,,,631,177
ASSIGNMENT,,,,,,,,,,,,,,631,84
ASSIGNMENT,,,,,,,,,,,,,,632,228
ASSIGNMENT,,,,,,,,,,,,,,632,64
ASSIGNMENT,,,,,,,,,,,,,,633,104
ASSIGNMENT,,,,,,,,,,,,,,633,199
ASSIGNMENT,,,,,,,,,,,,,,634,156
ASSIGNMENT,,,,,,,,,,,,,,635,212
ASSIGNMENT,,,,,,,,,,,,,,635,98
ASSIGNMENT,,,,,,,,,,,,,,635,185
ASSIGNMENT,,,,,,,,,,,,,,636,101
ASSIGNMENT,,,,,,,,,,,,,,636,157
ASSIGNMENT,,,,,,,,,,,,,,637,147
ASSIGNMENT,,,,,,,,,,,,,,637,153
ASSIGNMENT,,,,,,,,,,,,,,637,138
ASSIGNMENT,,,,,,,,,,,,,,638,165
ASSIGNMENT,,,,,,,,,,,,,,638,225
ASSIGNMENT,,,,,,,,,,,,,,638,181
ASSIGNMENT,,,,,,,,,,,,,,639,134
ASSIGNMENT,,,,,,,,,,,,,,640,116
ASSIGNMENT,,,,,,,,,,,,,,641,212
ASSIGNMENT,,,,,,,,,,,,,,641,225
ASSIGNMENT,,,,,,,,,,,,,,642,225
ASSIGNMENT,,,,,,,,,,,,,,643,133
ASSIGNMENT,,,,,,,,,,,,,,644,102
ASSIGNMENT,,,,,,,,,,,,,,644,189
ASSIGNMENT,,,,,,,,,,,,,,644,11
ASSIGNMENT,,,,,,,,,,,,,,645,100
ASSIGNMENT,,,,,,,,,,,,,,645,133
ASSIGNMENT,,,,,,,,,,,,,,645,196
ASSIGNMENT,,,,,,,,,,,,,,646,247
ASSIGNMENT,,,,,,,,,,,,,,646,13
ASSIGNMENT,,,,,,,,,,,,,,646,49
ASSIGNMENT,,,,,,,,,,,,,,647,113
ASSIGNMENT,,,,,,,,,,,,,,647,102
ASSIGNMENT,,,,,,,,,,,,,,648,199
ASSIGNMENT,,,,,,,,,,,,,,648,212
ASSIGNMENT,,,,,,,,,,,,,,649,119
ASSIGNMENT,,,,,,,,,,,,,,649,43
ASSIGNMENT,,,,,,,,,,,,,,650,76
ASSIGNMENT,,,,,,,,,,,,,,650,157
ASSIGNMENT,,,,,,,,,,,,,,651,177
ASSIGNMENT,,,,,,,,,,,,,,652,232
ASSIGNMENT,,,,,,,,,,,,,,652,37
ASSIGNMENT,,,,,,,,,,,,,,652,119
ASSIGNMENT,,,,,,,,,,,,,,653,116
ASSIGNMENT,,,,,,,,,,,,,,653,24
ASSIGNMENT,,,,,,,,,,,,,,653,185
ASSIGNMENT,,,,,,,,,,,,,,654,29
ASSIGNMENT,,,,,,,,,,,,,,654,47
ASSIGNMENT,,,,,,,,,,,,,,654,200
ASSIGNMENT,,,,,,,,,,,,,,655,241
ASSIGNMENT,,,,,,,,,,,,,,655,229
ASSIGNMENT,,,,,,,,,,,,,,655,179
ASSIGNMENT,,,,,,,,,,,,,,656,35
ASSIGNMENT,,,,,,,,,,,,,,656,101
ASSIGNMENT,,,,,,,,,,,,,,656,106
ASSIGNMENT,,,,,,,,,,,,,,657,116
ASSIGNMENT,,,,,,,,,,,,,,657,7
ASSIGNMENT,,,,,,,,,,,,,,658,117
ASSIGNMENT,,,,,,,,,,,,,,659,230
ASSIGNMENT,,,,,,,,,,,,,,659,183
ASSIGNMENT,,,,,,,,,,,,,,659,52
ASSIGNMENT,,,,,,,,,,,,,,660,24
ASSIGNMENT,,,,,,,,,,,,,,660,65
ASSIGNMENT,,,,,,,,,,,,,,661,178
ASSIGNMENT,,,,,,,,,,,,,,661,167
ASSIGNMENT,,,,,,,,,,,,,,662,204
ASSIGNMENT,,,,,,,,,,,,,,662,42
ASSIGNMENT,,,,,,,,,,,,,,662,184
ASSIGNMENT,,,,,,,,,,,,,,663,32
ASSIGNMENT,,,,,,,,,,,,,,663,24
ASSIGNMENT,,,,,,,,,,,,,,663,30
ASSIGNMENT,,,,,,,,,,,,,,664,116
ASSIGNMENT,,,,,,,,,,,,,,664,163
ASSIGNMENT,,,,,,,,,,,,,,664,93
ASSIGNMENT,,,,,,,,,,,,,,665,135
ASSIGNMENT,,,,,,,,,,,,,,666,99
ASSIGNMENT,,,,,,,,,,,,,,666,187
ASSIGNMENT,,,,,,,,,,,,,,666,203
ASSIGNMENT,,,,,,,,,,,,,,667,157
ASSIGNMENT,,,,,,,,,,,,,,667,244
ASSIGNMENT,,,,,,,,,,,,,,667,41
ASSIGNMENT,,,,,,,,,,,,,,668,141
ASSIGNMENT,,,,,,,,,,,,,,668,98
ASSIGNMENT,,,,,,,,,,,,,,669,197
ASSIGNMENT,,,,,,,,,,,,,,670,234
ASSIGNMENT,,,,,,,,,,,,,,671,145
ASSIGNMENT,,,,,,,,,,,,,,671,224
ASSIGNMENT,,,,,,,,,,,,,,672,221
ASSIGNMENT,,,,,,,,,,,,,,672,39
ASSIGNMENT,,,,,,,,,,,,,,672,42
ASSIGNMENT,,,,,,,,,,,,,,673,46
ASSIGNMENT,,,,,,,,,,,,,,674,14
ASSIGNMENT,,,,,,,,,,,,,,674,108
ASSIGNMENT,,,,,,,,,,,,,,674,79
ASSIGNMENT,,,,,,,,,,,,,,675,187
ASSIGNMENT,,,,,,,,,,,,,,675,197
ASSIGNMENT,,,,,,,,,,,,,,676,74
ASSIGNMENT,,,,,,,,,,,,,,676,161
ASSIGNMENT,,,,,,,,,,,,,,677,31
ASSIGNMENT,,,,,,,,,,,,,,678,246
ASSIGNMENT,,,,,,,,,,,,,,679,1
ASSIGNMENT,,,,,,,,,,,,,,680,196
ASSIGNMENT,,,,,,,,,,,,,,680,65
ASSIGNMENT,,,,,,,,,,,,,,680,4
ASSIGNMENT,,,,,,,,,,,,,,681,128
ASSIGNMENT,,,,,,,,,,,,,,681,219
ASSIGNMENT,,,,,,,,,,,,,,682,140
ASSIGNMENT,,,,,,,,,,,,,,682,207
ASSIGNMENT,,,,,,,,,,,,,,683,156
ASSIGNMENT,,,,,,,,,,,,,,684,61
ASSIGNMENT,,,,,,,,,,,,,,684,56
ASSIGNMENT,,,,,,,,,,,,,,685,169
ASSIGNMENT,,,,,,,,,,,,,,685,122
ASSIGNMENT,,,,,,,,,,,,,,685,117
ASSIGNMENT,,,,,,,,,,,,,,686,114
ASSIGNMENT,,,,,,,,,,,,,,686,21
ASSIGNMENT,,,,,,,,,,,,,,687,154
ASSIGNMENT,,,,,,,,,,,,,,687,2
ASSIGNMENT,,,,,,,,,,,,,,687,63
ASSIGNMENT,,,,,,,,,,,,,,688,72
ASSIGNMENT,,,,,,,,,,,,,,688,159
ASSIGNMENT,,,,,,,,,,,,,,688,161
ASSIGNMENT,,,,,,,,,,,,,,689,210
ASSIGNMENT,,,,,,,,,,,,,,689,212
ASSIGNMENT,,,,,,,,,,,,,,689,54
ASSIGNMENT,,,,,,,,,,,,,,690,48
ASSIGNMENT,,,,,,,,,,,,,,691,15
ASSIGNMENT,,,,,,,,,,,,,,692,90
ASSIGNMENT,,,,,,,,,,,,,,692,10
ASSIGNMENT,,,,,,,,,,,,,,692,38
ASSIGNMENT,,,,,,,,,,,,,,693,171
ASSIGNMENT,,,,,,,,,,,,,,694,215
ASSIGNMENT,,,,,,,,,,,,,,694,155
ASSIGNMENT,,,,,,,,,,,,,,694,77
ASSIGNMENT,,,,,,,,,,,,,,695,236
ASSIGNMENT,,,,,,,,,,,,,,695,23
ASSIGNMENT,,,,,,,,,,,,,,696,28
ASSIGNMENT,,,,,,,,,,,,,,697,46
ASSIGNMENT,,,,,,,,,,,,,,697,42
ASSIGNMENT,,,,,,,,,,,,,,698,73
ASSIGNMENT,,,,,,,,,,,,,,698,157
ASSIGNMENT,,,,,,,,,,,,,,698,170
ASSIGNMENT,,,,,,,,,,,,,,699,180
ASSIGNMENT,,,,,,,,,,,,,,699,153
ASSIGNMENT,,,,,,,,,,,,,,699,147
ASSIGNMENT,,,,,,,,,,,,,,700,46
ASSIGNMENT,,,,,,,,,,,,,,700,248
ASSIGNMENT,,,,,,,,,,,,,,700,117
ASSIGNMENT,,,,,,,,,,,,,,701,149
ASSIGNMENT,,,,,,,,,,,,,,701,93
ASSIGNMENT,,,,,,,,,,,,,,701,239
ASSIGNMENT,,,,,,,,,,,,,,702,24
ASSIGNMENT,,,,,,,,,,,,,,703,83
ASSIGNMENT,,,,,,,,,,,,,,703,95
ASSIGNMENT,,,,,,,,,,,,,,704,210
ASSIGNMENT,,,,,,,,,,,,,,704,18
ASSIGNMENT,,,,,,,,,,,,,,705,216
ASSIGNMENT,,,,,,,,,,,,,,705,141
ASSIGNMENT,,,,,,,,,,,,,,706,75
ASSIGNMENT,,,,,,,,,,,,,,707,35
ASSIGNMENT,,,,,,,,,,,,,,707,32
ASSIGNMENT,,,,,,,,,,,,,,708,221
ASSIGNMENT,,,,,,,,,,,,,,708,71
ASSIGNMENT,,,,,,,,,,,,,,708,85
ASSIGNMENT,,,,,,,,,,,,,,709,106
ASSIGNMENT,,,,,,,,,,,,,,709,135
ASSIGNMENT,,,,,,,,,,,,,,709,54
ASSIGNMENT,,,,,,,,,,,,,,710,54
ASSIGNMENT,,,,,,,,,,,,,,710,157
ASSIGNMENT,,,,,,,,,,,,,,710,15
ASSIGNMENT,,,,,,,,,,,,,,711,147
ASSIGNMENT,,,,,,,,,,,,,,712,162
ASSIGNMENT,,,,,,,,,,,,,,712,136
ASSIGNMENT,,,,,,,,,,,,,,712,23
ASSIGNMENT,,,,,,,,,,,,,,713,186
ASSIGNMENT,,,,,,,,,,,,,,713,177
ASSIGNMENT,,,,,,,,,,,,,,714,240
ASSIGNMENT,,,,,,,,,,,,,,714,202
ASSIGNMENT,,,,,,,,,,,,,,714,181
ASSIGNMENT,,,,,,,,,,,,,,715,110
ASSIGNMENT,,,,,,,,,,,,,,715,156
ASSIGNMENT,,,,,,,,,,,,,,716,67
ASSIGNMENT,,,,,,,,,,,,,,716,135
ASSIGNMENT,,,,,,,,,,,,,,717,160
ASSIGNMENT,,,,,,,,,,,,,,717,91
ASSIGNMENT,,,,,,,,,,,,,,717,238
ASSIGNMENT,,,,,,,,,,,,,,718,158
ASSIGNMENT,,,,,,,,,,,,,,719,128
ASSIGNMENT,,,,,,,,,,,,,,719,134
ASSIGNMENT,,,,,,,,,,,,,,719,187
ASSIGNMENT,,,,,,,,,,,,,,720,128
ASSIGNMENT,,,,,,,,,,,,,,720,127
ASSIGNMENT,,,,,,,,,,,,,,720,207
ASSIGNMENT,,,,,,,,,,,,,,721,227
ASSIGNMENT,,,,,,,,,,,,,,722,60
ASSIGNMENT,,,,,,,,,,,,,,722,182
ASSIGNMENT,,,,,,,,,,,,,,722,75
ASSIGNMENT,,,,,,,,,,,,,,723,1
ASSIGNMENT,,,,,,,,,,,,,,724,7
ASSIGNMENT,,,,,,,,,,,,,,725,161
ASSIGNMENT,,,,,,,,,,,,,,725,204
ASSIGNMENT,,,,,,,,,,,,,,726,189
ASSIGNMENT,,,,,,,,,,,,,,727,205
ASSIGNMENT,,,,,,,,,,,,,,728,107
ASSIGNMENT,,,,,,,,,,,,,,728,106
ASSIGNMENT,,,,,,,,,,,,,,728,12
ASSIGNMENT,,,,,,,,,,,,,,729,90
ASSIGNMENT,,,,,,,,,,,,,,729,144
ASSIGNMENT,,,,,,,,,,,,,,730,55
ASSIGNMENT,,,,,,,,,,,,,,730,3
ASSIGNMENT,,,,,,,,,,,,,,730,164
ASSIGNMENT,,,,,,,,,,,,,,731,177
ASSIGNMENT,,,,,,,,,,,,,,732,66
ASSIGNMENT,,,,,,,,,,,,,,732,203
ASSIGNMENT,,,,,,,,,,,,,,733,79
ASSIGNMENT,,,,,,,,,,,,,,734,130
ASSIGNMENT,,,,,,,,,,,,,,734,141
ASSIGNMENT,,,,,,,,,,,,,,735,197
ASSIGNMENT,,,,,,,,,,,,,,735,2
ASSIGNMENT,,,,,,,,,,,,,,736,176
ASSIGNMENT,,,,,,,,,,,,,,737,88
ASSIGNMENT,,,,,,,,,,,,,,737,102
ASSIGNMENT,,,,,,,,,,,,,,738,146
ASSIGNMENT,,,,,,,,,,,,,,738,158
ASSIGNMENT,,,,,,,,,,,,,,738,246
ASSIGNMENT,,,,,,,,,,,,,,739,214
ASSIGNMENT,,,,,,,,,,,,,,740,50
ASSIGNMENT,,,,,,,,,,,,,,741,214
ASSIGNMENT,,,,,,,,,,,,,,741,87
ASSIGNMENT,,,,,,,,,,,,,,742,123
ASSIGNMENT,,,,,,,,,,,,,,742,235
ASSIGNMENT,,,,,,,,,,,,,,742,122
ASSIGNMENT,,,,,,,,,,,,,,743,166
ASSIGNMENT,,,,,,,,,,,,,,744,124
ASSIGNMENT,,,,,,,,,,,,,,745,161
ASSIGNMENT,,,,,,,,,,,,,,746,229
ASSIGNMENT,,,,,,,,,,,,,,746,222
ASSIGNMENT,,,,,,,,,,,,,,747,230
ASSIGNMENT,,,,,,,,,,,,,,747,86
ASSIGNMENT,,,,,,,,,,,,,,747,119
ASSIGNMENT,,,,,,,,,,,,,,748,238
ASSIGNMENT,,,,,,,,,,,,,,748,191
ASSIGNMENT,,,,,,,,,,,,,,749,214
ASSIGNMENT,,,,,,,,,,,,,,750,77
ASSIGNMENT,,,,,,,,,,,,,,750,145
ASSIGNMENT,,,,,,,,,,,,,,750,186
ASSIGNMENT,,,,,,,,,,,,,,751,81
ASSIGNMENT,,,,,,,,,,,,,,751,143
ASSIGNMENT,,,,,,,,,,,,,,751,138
ASSIGNMENT,,,,,,,,,,,,,,752,54
ASSIGNMENT,,,,,,,,,,,,,,753,176
ASSIGNMENT,,,,,,,,,,,,,,753,85
ASSIGNMENT,,,,,,,,,,,,,,753,205
ASSIGNMENT,,,,,,,,,,,,,,754,17
ASSIGNMENT,,,,,,,,,,,,,,754,249
ASSIGNMENT,,,,,,,,,,,,,,755,72
ASSIGNMENT,,,,,,,,,,,,,,756,87
ASSIGNMENT,,,,,,,,,,,,,,757,161
ASSIGNMENT,,,,,,,,,,,,,,757,137
ASSIGNMENT,,,,,,,,,,,,,,758,147
ASSIGNMENT,,,,,,,,,,,,,,759,100
